Final URL,Repository Path,Bytes,KB,Format,Width,Height,Git Tracked,Reference Location
https://www.qiuxiaomiao.com/assets/sea-hero-pixel-w960.webp,public/assets/sea-hero-pixel-w960.webp,64370,62.9,webp,960,721,yes,generated responsive candidate for /assets/sea-hero-pixel.webp | src/styles.css:619
https://www.qiuxiaomiao.com/assets/sea-hero-pixel.jpg,public/assets/sea-hero-pixel.jpg,145513,142.1,jpeg,1446,1086,yes,src/App.jsx:595 (JPG fallback) | src/App.jsx:597 (JPG fallback) | src/App.jsx:601 | src/styles.css:628
https://www.qiuxiaomiao.com/assets/sea-hero-pixel.webp,public/assets/sea-hero-pixel.webp,127330,124.3,webp,1446,1086,yes,src/App.jsx:595 | src/App.jsx:597
https://www.qiuxiaomiao.com/assets/sea-hero-preview-mobile.jpg,public/assets/sea-hero-preview-mobile.jpg,48278,47.1,jpeg,360,640,yes,index.html:8 (JPG fallback) | src/styles.css:2328 | src/styles.css:2332 (JPG fallback) | src/styles.css:2336
https://www.qiuxiaomiao.com/assets/sea-hero-preview-mobile.webp,public/assets/sea-hero-preview-mobile.webp,33252,32.5,webp,360,640,yes,index.html:8 | src/styles.css:2332
https://www.qiuxiaomiao.com/assets/vine-jump-mobile-w480.avif,public/assets/vine-jump-mobile-w480.avif,63179,61.7,avif,480,853,yes,generated responsive candidate for /assets/vine-jump-mobile.webp
https://www.qiuxiaomiao.com/assets/vine-jump-mobile-w480.webp,public/assets/vine-jump-mobile-w480.webp,116798,114.1,webp,480,853,yes,generated responsive candidate for /assets/vine-jump-mobile.webp
https://www.qiuxiaomiao.com/assets/vine-jump-mobile-w720.avif,public/assets/vine-jump-mobile-w720.avif,159730,156.0,avif,720,1280,yes,generated responsive candidate for /assets/vine-jump-mobile.webp
https://www.qiuxiaomiao.com/assets/vine-jump-mobile.jpg,public/assets/vine-jump-mobile.jpg,251658,245.8,jpeg,720,1280,yes,src/App.jsx:651 (JPG fallback) | src/App.jsx:653 (JPG fallback) | src/App.jsx:655
https://www.qiuxiaomiao.com/assets/vine-jump-mobile.webp,public/assets/vine-jump-mobile.webp,195990,191.4,webp,720,1280,yes,src/App.jsx:651 | src/App.jsx:653
https://www.qiuxiaomiao.com/assets/vine-jump-w1440.avif,public/assets/vine-jump-w1440.avif,588675,574.9,avif,1440,2560,yes,generated responsive candidate for /assets/vine-jump.webp
https://www.qiuxiaomiao.com/assets/vine-jump-w480.avif,public/assets/vine-jump-w480.avif,65351,63.8,avif,480,853,yes,generated responsive candidate for /assets/vine-jump.webp
https://www.qiuxiaomiao.com/assets/vine-jump-w480.webp,public/assets/vine-jump-w480.webp,121100,118.3,webp,480,853,yes,generated responsive candidate for /assets/vine-jump.webp
https://www.qiuxiaomiao.com/assets/vine-jump-w960.avif,public/assets/vine-jump-w960.avif,265007,258.8,avif,960,1707,yes,generated responsive candidate for /assets/vine-jump.webp
https://www.qiuxiaomiao.com/assets/vine-jump-w960.webp,public/assets/vine-jump-w960.webp,480306,469.0,webp,960,1707,yes,generated responsive candidate for /assets/vine-jump.webp
https://www.qiuxiaomiao.com/assets/vine-jump.jpg,public/assets/vine-jump.jpg,967806,945.1,jpeg,1440,2560,yes,src/App.jsx:652 (JPG fallback) | src/App.jsx:654 (JPG fallback) | src/App.jsx:657
https://www.qiuxiaomiao.com/assets/vine-jump.webp,public/assets/vine-jump.webp,1257698,1228.2,webp,1440,2560,yes,src/App.jsx:652 | src/App.jsx:654
https://www.qiuxiaomiao.com/assets/visual/autumn-gutian-publish-w480.webp,public/assets/visual/autumn-gutian-publish-w480.webp,47604,46.5,webp,480,936,yes,generated responsive candidate for /assets/visual/autumn-gutian-publish.webp
https://www.qiuxiaomiao.com/assets/visual/autumn-gutian-publish-w960.webp,public/assets/visual/autumn-gutian-publish-w960.webp,142370,139.0,webp,960,1871,yes,generated responsive candidate for /assets/visual/autumn-gutian-publish.webp
https://www.qiuxiaomiao.com/assets/visual/autumn-gutian-publish.jpg,public/assets/visual/autumn-gutian-publish.jpg,233492,228.0,jpeg,1178,2296,yes,src/App.jsx:341 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/autumn-gutian-publish.webp,public/assets/visual/autumn-gutian-publish.webp,227250,221.9,webp,1178,2296,yes,src/App.jsx:341
https://www.qiuxiaomiao.com/assets/visual/autumn-gutian-title-w1600.webp,public/assets/visual/autumn-gutian-title-w1600.webp,247702,241.9,webp,1600,928,yes,generated responsive candidate for /assets/visual/autumn-gutian-title.webp
https://www.qiuxiaomiao.com/assets/visual/autumn-gutian-title-w480.webp,public/assets/visual/autumn-gutian-title-w480.webp,38452,37.6,webp,480,278,yes,generated responsive candidate for /assets/visual/autumn-gutian-title.webp
https://www.qiuxiaomiao.com/assets/visual/autumn-gutian-title-w960.webp,public/assets/visual/autumn-gutian-title-w960.webp,125284,122.3,webp,960,557,yes,generated responsive candidate for /assets/visual/autumn-gutian-title.webp
https://www.qiuxiaomiao.com/assets/visual/autumn-gutian-title.jpg,public/assets/visual/autumn-gutian-title.jpg,338667,330.7,jpeg,1920,1114,yes,src/App.jsx:337 (JPG fallback) | src/App.jsx:340 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/autumn-gutian-title.webp,public/assets/visual/autumn-gutian-title.webp,364410,355.9,webp,1920,1114,yes,src/App.jsx:337 | src/App.jsx:340
https://www.qiuxiaomiao.com/assets/visual/campus-video-source-w480.webp,public/assets/visual/campus-video-source-w480.webp,53938,52.7,webp,480,553,yes,generated responsive candidate for /assets/visual/campus-video-source.webp
https://www.qiuxiaomiao.com/assets/visual/campus-video-source-w960.webp,public/assets/visual/campus-video-source-w960.webp,150860,147.3,webp,960,1107,yes,generated responsive candidate for /assets/visual/campus-video-source.webp
https://www.qiuxiaomiao.com/assets/visual/campus-video-source.jpg,public/assets/visual/campus-video-source.jpg,251634,245.7,jpeg,1178,1358,yes,src/App.jsx:348 (JPG fallback) | src/App.jsx:352 (JPG fallback) | src/App.jsx:359 (JPG fallback) | src/App.jsx:363 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/campus-video-source.webp,public/assets/visual/campus-video-source.webp,246738,241.0,webp,1178,1358,yes,src/App.jsx:348 | src/App.jsx:352 | src/App.jsx:359 | src/App.jsx:363
https://www.qiuxiaomiao.com/assets/visual/counselor-day-01-w480.webp,public/assets/visual/counselor-day-01-w480.webp,14018,13.7,webp,480,275,yes,generated responsive candidate for /assets/visual/counselor-day-01.webp
https://www.qiuxiaomiao.com/assets/visual/counselor-day-01-w960.webp,public/assets/visual/counselor-day-01-w960.webp,30752,30.0,webp,960,550,yes,generated responsive candidate for /assets/visual/counselor-day-01.webp
https://www.qiuxiaomiao.com/assets/visual/counselor-day-01.jpg,public/assets/visual/counselor-day-01.jpg,79594,77.7,jpeg,1582,906,yes,src/App.jsx:310 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/counselor-day-01.webp,public/assets/visual/counselor-day-01.webp,49982,48.8,webp,1582,906,yes,src/App.jsx:310
https://www.qiuxiaomiao.com/assets/visual/counselor-day-02-w480.webp,public/assets/visual/counselor-day-02-w480.webp,14180,13.8,webp,480,274,yes,generated responsive candidate for /assets/visual/counselor-day-02.webp
https://www.qiuxiaomiao.com/assets/visual/counselor-day-02-w960.webp,public/assets/visual/counselor-day-02-w960.webp,31462,30.7,webp,960,547,yes,generated responsive candidate for /assets/visual/counselor-day-02.webp
https://www.qiuxiaomiao.com/assets/visual/counselor-day-02.jpg,public/assets/visual/counselor-day-02.jpg,83641,81.7,jpeg,1604,914,yes,src/App.jsx:311 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/counselor-day-02.webp,public/assets/visual/counselor-day-02.webp,54778,53.5,webp,1604,914,yes,src/App.jsx:311
https://www.qiuxiaomiao.com/assets/visual/counselor-day-03-w480.webp,public/assets/visual/counselor-day-03-w480.webp,6846,6.7,webp,480,273,yes,generated responsive candidate for /assets/visual/counselor-day-03.webp
https://www.qiuxiaomiao.com/assets/visual/counselor-day-03-w960.webp,public/assets/visual/counselor-day-03-w960.webp,15734,15.4,webp,960,546,yes,generated responsive candidate for /assets/visual/counselor-day-03.webp
https://www.qiuxiaomiao.com/assets/visual/counselor-day-03.jpg,public/assets/visual/counselor-day-03.jpg,48818,47.7,jpeg,1599,909,yes,src/App.jsx:312 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/counselor-day-03.webp,public/assets/visual/counselor-day-03.webp,27984,27.3,webp,1599,909,yes,src/App.jsx:312
https://www.qiuxiaomiao.com/assets/visual/counselor-day-04-w480.webp,public/assets/visual/counselor-day-04-w480.webp,12846,12.5,webp,480,274,yes,generated responsive candidate for /assets/visual/counselor-day-04.webp
https://www.qiuxiaomiao.com/assets/visual/counselor-day-04-w960.webp,public/assets/visual/counselor-day-04-w960.webp,29526,28.8,webp,960,548,yes,generated responsive candidate for /assets/visual/counselor-day-04.webp
https://www.qiuxiaomiao.com/assets/visual/counselor-day-04.jpg,public/assets/visual/counselor-day-04.jpg,79661,77.8,jpeg,1592,909,yes,src/App.jsx:313 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/counselor-day-04.webp,public/assets/visual/counselor-day-04.webp,53498,52.2,webp,1592,909,yes,src/App.jsx:313
https://www.qiuxiaomiao.com/assets/visual/counselor-day-05-w480.webp,public/assets/visual/counselor-day-05-w480.webp,11000,10.7,webp,480,276,yes,generated responsive candidate for /assets/visual/counselor-day-05.webp
https://www.qiuxiaomiao.com/assets/visual/counselor-day-05-w960.webp,public/assets/visual/counselor-day-05-w960.webp,24128,23.6,webp,960,551,yes,generated responsive candidate for /assets/visual/counselor-day-05.webp
https://www.qiuxiaomiao.com/assets/visual/counselor-day-05.jpg,public/assets/visual/counselor-day-05.jpg,70110,68.5,jpeg,1593,915,yes,src/App.jsx:314 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/counselor-day-05.webp,public/assets/visual/counselor-day-05.webp,44098,43.1,webp,1593,915,yes,src/App.jsx:314
https://www.qiuxiaomiao.com/assets/visual/counselor-day-poster-w480.webp,public/assets/visual/counselor-day-poster-w480.webp,44682,43.6,webp,480,273,yes,generated responsive candidate for /assets/visual/counselor-day-poster.webp
https://www.qiuxiaomiao.com/assets/visual/counselor-day-poster-w960.webp,public/assets/visual/counselor-day-poster-w960.webp,141906,138.6,webp,960,547,yes,generated responsive candidate for /assets/visual/counselor-day-poster.webp
https://www.qiuxiaomiao.com/assets/visual/counselor-day-poster.jpg,public/assets/visual/counselor-day-poster.jpg,253451,247.5,jpeg,1400,797,yes,src/App.jsx:306 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/counselor-day-poster.webp,public/assets/visual/counselor-day-poster.webp,261272,255.1,webp,1400,797,yes,src/App.jsx:306
https://www.qiuxiaomiao.com/assets/visual/empty-flower-01-w1600.webp,public/assets/visual/empty-flower-01-w1600.webp,17660,17.2,webp,1600,900,yes,generated responsive candidate for /assets/visual/empty-flower-01.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-01-w480.webp,public/assets/visual/empty-flower-01-w480.webp,3626,3.5,webp,480,270,yes,generated responsive candidate for /assets/visual/empty-flower-01.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-01-w960.webp,public/assets/visual/empty-flower-01-w960.webp,8730,8.5,webp,960,540,yes,generated responsive candidate for /assets/visual/empty-flower-01.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-01.jpg,public/assets/visual/empty-flower-01.jpg,32558,31.8,jpeg,1920,1080,yes,src/App.jsx:189 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/empty-flower-01.webp,public/assets/visual/empty-flower-01.webp,40332,39.4,webp,1920,1080,yes,src/App.jsx:189
https://www.qiuxiaomiao.com/assets/visual/empty-flower-02-w1600.webp,public/assets/visual/empty-flower-02-w1600.webp,27234,26.6,webp,1600,900,yes,generated responsive candidate for /assets/visual/empty-flower-02.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-02-w480.webp,public/assets/visual/empty-flower-02-w480.webp,5790,5.7,webp,480,270,yes,generated responsive candidate for /assets/visual/empty-flower-02.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-02-w960.webp,public/assets/visual/empty-flower-02-w960.webp,13874,13.5,webp,960,540,yes,generated responsive candidate for /assets/visual/empty-flower-02.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-02.jpg,public/assets/visual/empty-flower-02.jpg,47493,46.4,jpeg,1920,1080,yes,src/App.jsx:190 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/empty-flower-02.webp,public/assets/visual/empty-flower-02.webp,48722,47.6,webp,1920,1080,yes,src/App.jsx:190
https://www.qiuxiaomiao.com/assets/visual/empty-flower-03-w1600.webp,public/assets/visual/empty-flower-03-w1600.webp,40864,39.9,webp,1600,900,yes,generated responsive candidate for /assets/visual/empty-flower-03.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-03-w480.webp,public/assets/visual/empty-flower-03-w480.webp,9096,8.9,webp,480,270,yes,generated responsive candidate for /assets/visual/empty-flower-03.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-03-w960.webp,public/assets/visual/empty-flower-03-w960.webp,21862,21.3,webp,960,540,yes,generated responsive candidate for /assets/visual/empty-flower-03.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-03.jpg,public/assets/visual/empty-flower-03.jpg,76437,74.6,jpeg,1920,1080,yes,src/App.jsx:191 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/empty-flower-03.webp,public/assets/visual/empty-flower-03.webp,68942,67.3,webp,1920,1080,yes,src/App.jsx:191
https://www.qiuxiaomiao.com/assets/visual/empty-flower-04-w1600.webp,public/assets/visual/empty-flower-04-w1600.webp,13368,13.1,webp,1600,900,yes,generated responsive candidate for /assets/visual/empty-flower-04.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-04-w480.webp,public/assets/visual/empty-flower-04-w480.webp,2432,2.4,webp,480,270,yes,generated responsive candidate for /assets/visual/empty-flower-04.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-04-w960.webp,public/assets/visual/empty-flower-04-w960.webp,6534,6.4,webp,960,540,yes,generated responsive candidate for /assets/visual/empty-flower-04.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-04.jpg,public/assets/visual/empty-flower-04.jpg,27473,26.8,jpeg,1920,1080,yes,src/App.jsx:192 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/empty-flower-04.webp,public/assets/visual/empty-flower-04.webp,24476,23.9,webp,1920,1080,yes,src/App.jsx:192
https://www.qiuxiaomiao.com/assets/visual/empty-flower-05-w1600.webp,public/assets/visual/empty-flower-05-w1600.webp,23120,22.6,webp,1600,900,yes,generated responsive candidate for /assets/visual/empty-flower-05.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-05-w480.webp,public/assets/visual/empty-flower-05-w480.webp,5160,5.0,webp,480,270,yes,generated responsive candidate for /assets/visual/empty-flower-05.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-05-w960.webp,public/assets/visual/empty-flower-05-w960.webp,12094,11.8,webp,960,540,yes,generated responsive candidate for /assets/visual/empty-flower-05.webp
https://www.qiuxiaomiao.com/assets/visual/empty-flower-05.jpg,public/assets/visual/empty-flower-05.jpg,49987,48.8,jpeg,1920,1080,yes,src/App.jsx:193 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/empty-flower-05.webp,public/assets/visual/empty-flower-05.webp,40714,39.8,webp,1920,1080,yes,src/App.jsx:193
https://www.qiuxiaomiao.com/assets/visual/empty-flower-poster.jpg,public/assets/visual/empty-flower-poster.jpg,42327,41.3,jpeg,468,714,yes,src/App.jsx:186 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/empty-flower-poster.webp,public/assets/visual/empty-flower-poster.webp,38432,37.5,webp,468,714,yes,src/App.jsx:186
https://www.qiuxiaomiao.com/assets/visual/fang-died-clip-01-poster-w1600.webp,public/assets/visual/fang-died-clip-01-poster-w1600.webp,27940,27.3,webp,1600,964,yes,generated responsive candidate for /assets/visual/fang-died-clip-01-poster.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-clip-01-poster-w480.webp,public/assets/visual/fang-died-clip-01-poster-w480.webp,6946,6.8,webp,480,289,yes,generated responsive candidate for /assets/visual/fang-died-clip-01-poster.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-clip-01-poster-w960.webp,public/assets/visual/fang-died-clip-01-poster-w960.webp,14730,14.4,webp,960,579,yes,generated responsive candidate for /assets/visual/fang-died-clip-01-poster.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-clip-01-poster.jpg,public/assets/visual/fang-died-clip-01-poster.jpg,57922,56.6,jpeg,1792,1080,yes,src/App.jsx:276 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/fang-died-clip-01-poster.webp,public/assets/visual/fang-died-clip-01-poster.webp,40564,39.6,webp,1792,1080,yes,src/App.jsx:276
https://www.qiuxiaomiao.com/assets/visual/fang-died-clip-02-poster-w1600.webp,public/assets/visual/fang-died-clip-02-poster-w1600.webp,25716,25.1,webp,1600,964,yes,generated responsive candidate for /assets/visual/fang-died-clip-02-poster.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-clip-02-poster-w480.webp,public/assets/visual/fang-died-clip-02-poster-w480.webp,6240,6.1,webp,480,289,yes,generated responsive candidate for /assets/visual/fang-died-clip-02-poster.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-clip-02-poster-w960.webp,public/assets/visual/fang-died-clip-02-poster-w960.webp,13446,13.1,webp,960,579,yes,generated responsive candidate for /assets/visual/fang-died-clip-02-poster.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-clip-02-poster.jpg,public/assets/visual/fang-died-clip-02-poster.jpg,57947,56.6,jpeg,1792,1080,yes,src/App.jsx:281 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/fang-died-clip-02-poster.webp,public/assets/visual/fang-died-clip-02-poster.webp,36508,35.7,webp,1792,1080,yes,src/App.jsx:281
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-03-w480.webp,public/assets/visual/fang-died-new-03-w480.webp,5944,5.8,webp,480,208,yes,generated responsive candidate for /assets/visual/fang-died-new-03.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-03-w960.webp,public/assets/visual/fang-died-new-03-w960.webp,14782,14.4,webp,960,416,yes,generated responsive candidate for /assets/visual/fang-died-new-03.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-03.jpg,public/assets/visual/fang-died-new-03.jpg,46396,45.3,jpeg,1575,682,yes,src/App.jsx:284 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-03.webp,public/assets/visual/fang-died-new-03.webp,29030,28.3,webp,1575,682,yes,src/App.jsx:284
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-05-w480.webp,public/assets/visual/fang-died-new-05-w480.webp,6948,6.8,webp,480,209,yes,generated responsive candidate for /assets/visual/fang-died-new-05.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-05-w960.webp,public/assets/visual/fang-died-new-05-w960.webp,14920,14.6,webp,960,418,yes,generated responsive candidate for /assets/visual/fang-died-new-05.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-05.jpg,public/assets/visual/fang-died-new-05.jpg,42116,41.1,jpeg,1568,683,yes,src/App.jsx:286 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-05.webp,public/assets/visual/fang-died-new-05.webp,26368,25.8,webp,1568,683,yes,src/App.jsx:286
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-152438-w480.webp,public/assets/visual/fang-died-new-152438-w480.webp,4548,4.4,webp,480,207,yes,generated responsive candidate for /assets/visual/fang-died-new-152438.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-152438-w960.webp,public/assets/visual/fang-died-new-152438-w960.webp,9904,9.7,webp,960,414,yes,generated responsive candidate for /assets/visual/fang-died-new-152438.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-152438.jpg,public/assets/visual/fang-died-new-152438.jpg,29549,28.9,jpeg,1588,684,yes,src/App.jsx:283 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-152438.webp,public/assets/visual/fang-died-new-152438.webp,22726,22.2,webp,1588,684,yes,src/App.jsx:283
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-153730-w480.webp,public/assets/visual/fang-died-new-153730-w480.webp,4036,3.9,webp,480,210,yes,generated responsive candidate for /assets/visual/fang-died-new-153730.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-153730-w960.webp,public/assets/visual/fang-died-new-153730-w960.webp,9218,9.0,webp,960,420,yes,generated responsive candidate for /assets/visual/fang-died-new-153730.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-153730.jpg,public/assets/visual/fang-died-new-153730.jpg,30314,29.6,jpeg,1572,688,yes,src/App.jsx:285 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-153730.webp,public/assets/visual/fang-died-new-153730.webp,20832,20.3,webp,1572,688,yes,src/App.jsx:285
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-153943-w480.webp,public/assets/visual/fang-died-new-153943-w480.webp,5596,5.5,webp,480,206,yes,generated responsive candidate for /assets/visual/fang-died-new-153943.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-153943-w960.webp,public/assets/visual/fang-died-new-153943-w960.webp,12638,12.3,webp,960,413,yes,generated responsive candidate for /assets/visual/fang-died-new-153943.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-153943.jpg,public/assets/visual/fang-died-new-153943.jpg,36896,36.0,jpeg,1576,678,yes,src/App.jsx:287 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-153943.webp,public/assets/visual/fang-died-new-153943.webp,30006,29.3,webp,1576,678,yes,src/App.jsx:287
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-poster-w480.webp,public/assets/visual/fang-died-new-poster-w480.webp,62376,60.9,webp,480,687,yes,generated responsive candidate for /assets/visual/fang-died-new-poster.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-poster-w960.webp,public/assets/visual/fang-died-new-poster-w960.webp,155864,152.2,webp,960,1375,yes,generated responsive candidate for /assets/visual/fang-died-new-poster.webp
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-poster.jpg,public/assets/visual/fang-died-new-poster.jpg,254204,248.2,jpeg,1257,1800,yes,src/App.jsx:269 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/fang-died-new-poster.webp,public/assets/visual/fang-died-new-poster.webp,248980,243.1,webp,1257,1800,yes,src/App.jsx:269
https://www.qiuxiaomiao.com/assets/visual/guanyu-01-w1600.webp,public/assets/visual/guanyu-01-w1600.webp,129070,126.0,webp,1600,900,yes,generated responsive candidate for /assets/visual/guanyu-01.webp
https://www.qiuxiaomiao.com/assets/visual/guanyu-01-w480.webp,public/assets/visual/guanyu-01-w480.webp,18032,17.6,webp,480,270,yes,generated responsive candidate for /assets/visual/guanyu-01.webp
https://www.qiuxiaomiao.com/assets/visual/guanyu-01-w960.webp,public/assets/visual/guanyu-01-w960.webp,61228,59.8,webp,960,540,yes,generated responsive candidate for /assets/visual/guanyu-01.webp
https://www.qiuxiaomiao.com/assets/visual/guanyu-01.jpg,public/assets/visual/guanyu-01.jpg,168431,164.5,jpeg,1672,940,yes,src/App.jsx:370 (JPG fallback) | src/App.jsx:374 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/guanyu-01.webp,public/assets/visual/guanyu-01.webp,186218,181.9,webp,1672,940,yes,src/App.jsx:370 | src/App.jsx:374
https://www.qiuxiaomiao.com/assets/visual/guanyu-02-w480.webp,public/assets/visual/guanyu-02-w480.webp,21886,21.4,webp,480,268,yes,generated responsive candidate for /assets/visual/guanyu-02.webp
https://www.qiuxiaomiao.com/assets/visual/guanyu-02.jpg,public/assets/visual/guanyu-02.jpg,67225,65.6,jpeg,958,534,yes,src/App.jsx:375 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/guanyu-02.webp,public/assets/visual/guanyu-02.webp,66184,64.6,webp,958,534,yes,src/App.jsx:375
https://www.qiuxiaomiao.com/assets/visual/guanyu-03-w1600.webp,public/assets/visual/guanyu-03-w1600.webp,75396,73.6,webp,1600,904,yes,generated responsive candidate for /assets/visual/guanyu-03.webp
https://www.qiuxiaomiao.com/assets/visual/guanyu-03-w480.webp,public/assets/visual/guanyu-03-w480.webp,17772,17.4,webp,480,271,yes,generated responsive candidate for /assets/visual/guanyu-03.webp
https://www.qiuxiaomiao.com/assets/visual/guanyu-03-w960.webp,public/assets/visual/guanyu-03-w960.webp,41860,40.9,webp,960,542,yes,generated responsive candidate for /assets/visual/guanyu-03.webp
https://www.qiuxiaomiao.com/assets/visual/guanyu-03.jpg,public/assets/visual/guanyu-03.jpg,110043,107.5,jpeg,1668,942,yes,src/App.jsx:376 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/guanyu-03.webp,public/assets/visual/guanyu-03.webp,98948,96.6,webp,1668,942,yes,src/App.jsx:376
https://www.qiuxiaomiao.com/assets/visual/guanyu-04-w480.webp,public/assets/visual/guanyu-04-w480.webp,10032,9.8,webp,480,270,yes,generated responsive candidate for /assets/visual/guanyu-04.webp
https://www.qiuxiaomiao.com/assets/visual/guanyu-04.jpg,public/assets/visual/guanyu-04.jpg,31147,30.4,jpeg,948,534,yes,src/App.jsx:377 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/guanyu-04.webp,public/assets/visual/guanyu-04.webp,24078,23.5,webp,948,534,yes,src/App.jsx:377
https://www.qiuxiaomiao.com/assets/visual/guanyu-character-sheet-w1600.webp,public/assets/visual/guanyu-character-sheet-w1600.webp,74348,72.6,webp,1600,900,yes,generated responsive candidate for /assets/visual/guanyu-character-sheet.webp
https://www.qiuxiaomiao.com/assets/visual/guanyu-character-sheet-w480.webp,public/assets/visual/guanyu-character-sheet-w480.webp,15792,15.4,webp,480,270,yes,generated responsive candidate for /assets/visual/guanyu-character-sheet.webp
https://www.qiuxiaomiao.com/assets/visual/guanyu-character-sheet-w960.webp,public/assets/visual/guanyu-character-sheet-w960.webp,40198,39.3,webp,960,540,yes,generated responsive candidate for /assets/visual/guanyu-character-sheet.webp
https://www.qiuxiaomiao.com/assets/visual/guanyu-character-sheet.jpg,public/assets/visual/guanyu-character-sheet.jpg,121442,118.6,jpeg,1672,940,yes,src/App.jsx:378 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/guanyu-character-sheet.webp,public/assets/visual/guanyu-character-sheet.webp,95340,93.1,webp,1672,940,yes,src/App.jsx:378
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-01-w480.webp,public/assets/visual/joyful-sangyu-01-w480.webp,20074,19.6,webp,480,276,yes,generated responsive candidate for /assets/visual/joyful-sangyu-01.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-01-w960.webp,public/assets/visual/joyful-sangyu-01-w960.webp,45266,44.2,webp,960,553,yes,generated responsive candidate for /assets/visual/joyful-sangyu-01.webp
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-01.jpg,public/assets/visual/joyful-sangyu-01.jpg,112278,109.6,jpeg,1615,930,yes,src/App.jsx:325 (JPG fallback)
https://www.qiuxiaomiao.com/assets/visual/joyful-sangyu-01.webp,public/assets/visual/joyful-sangyu-01.webp,80824,78.9,webp,1615,930,yes,src/App.jsx:325
